0	c	a22	NULL
1	c	a22	NULL
2	c	a22	NULL
3	c	a22	NULL
4	c	a22	NULL
5	c	a22	NULL
6	c	a22	NULL
7	c	a22	NULL
8	c	a22	NULL
9	c	a22	NULL
10	c	a22	NULL
11	c	a22	NULL
12	c	a22	NULL
13	c	a22	NULL
14	c	a22	NULL
15	c	a22	NULL
16	c	a22	NULL
17	c	a22	NULL
18	c	a22	NULL
19	c	a22	NULL
20	c	a22	NULL
21	c	a22	NULL
22	c	a22	NULL
23	c	a22	NULL
24	c	a22	NULL
25	c	a22	NULL
26	c	a22	NULL
27	c	a22	NULL
28	c	a22	NULL
29	c	a22	NULL
30	c	a22	NULL
31	c	a22	NULL
32	c	a22	NULL
33	c	a22	NULL
34	c	a22	NULL
35	c	a22	NULL
36	c	a22	NULL
37	c	a22	NULL
38	c	a22	NULL
39	c	a22	NULL
40	c	a22	NULL
41	c	a22	NULL
42	c	a22	NULL
43	c	a22	NULL
44	c	a22	NULL
45	c	a22	NULL
46	c	a22	NULL
47	c	a22	NULL
48	c	a22	NULL
49	c	a22	NULL
50	c	a22	NULL
51	c	a22	NULL
52	c	a22	NULL
53	c	a22	NULL
54	c	a22	NULL
55	c	a22	NULL
56	c	a22	NULL
57	c	a22	NULL
58	c	a22	NULL
59	c	a22	NULL
60	c	a22	NULL
61	c	a22	NULL
62	c	a22	NULL
63	c	a22	NULL
64	c	a22	NULL
65	c	a22	NULL
66	c	a22	NULL
67	c	a22	NULL
68	c	a22	NULL
69	c	a22	NULL
70	c	a22	NULL
71	c	a22	NULL
72	c	a22	NULL
73	c	a22	NULL
74	c	a22	NULL
75	c	a22	NULL
76	c	a22	NULL
77	c	a22	NULL
78	c	a22	NULL
79	c	a22	NULL
80	c	a22	NULL
81	c	a22	NULL
82	c	a22	NULL
83	c	a22	NULL
84	c	a22	NULL
85	c	a22	NULL
86	c	a22	NULL
87	c	a22	NULL
88	c	a22	NULL
89	c	a22	NULL
90	c	a22	NULL
91	c	a22	NULL
92	c	a22	NULL
93	c	a22	NULL
94	c	a22	NULL
95	c	a22	NULL
96	c	a22	NULL
97	c	a22	NULL
98	c	a22	NULL
99	c	a22	NULL
100	c	a22	NULL
101	c	a22	NULL
102	c	a22	NULL
103	c	a22	NULL
104	c	a22	NULL
105	c	a22	NULL
106	c	a22	NULL
107	c	a22	NULL
108	c	a22	NULL
109	c	a22	NULL
110	c	a22	NULL
111	c	a22	NULL
112	c	a22	NULL
113	c	a22	NULL
114	c	a22	NULL
115	c	a22	NULL
116	c	a22	NULL
117	c	a22	NULL
118	c	a22	NULL
119	c	a22	NULL
120	c	a22	NULL
121	c	a22	NULL
122	c	a22	NULL
123	c	a22	NULL
124	c	a22	NULL
125	c	a22	NULL
126	c	a22	NULL
127	c	a22	NULL
128	c	a22	NULL
129	c	a22	NULL
130	c	a22	NULL
131	c	a22	NULL
132	c	a22	NULL
133	c	a22	NULL
134	c	a22	NULL
135	c	a22	NULL
136	c	a22	NULL
137	c	a22	NULL
138	c	a22	NULL
139	c	a22	NULL
140	c	a22	NULL
141	c	a22	NULL
142	c	a22	NULL
143	c	a22	NULL
144	c	a22	NULL
145	c	a22	NULL
146	c	a22	NULL
147	c	a22	NULL
148	c	a22	NULL
149	c	a22	NULL
150	c	a22	NULL
151	c	a22	NULL
152	c	a22	NULL
153	c	a22	NULL
154	c	a22	NULL
155	c	a22	NULL
156	c	a22	NULL
157	c	a22	NULL
158	c	a22	NULL
159	c	a22	NULL
160	c	a22	NULL
161	c	a22	NULL
162	c	a22	NULL
163	c	a22	NULL
164	c	a22	NULL
165	c	a22	NULL
166	c	a22	NULL
167	c	a22	NULL
168	c	a22	NULL
169	c	a22	NULL
170	c	a22	NULL
171	c	a22	NULL
172	c	a22	NULL
173	c	a22	NULL
174	c	a22	NULL
175	c	a22	NULL
176	c	a22	NULL
177	c	a22	NULL
178	c	a22	NULL
179	c	a22	NULL
180	c	a22	NULL
181	c	a22	NULL
182	c	a22	NULL
183	c	a22	NULL
184	c	a22	NULL
185	c	a22	NULL
186	c	a22	NULL
187	c	a22	NULL
188	c	a22	NULL
189	c	a22	NULL
190	c	a22	NULL
191	c	a22	NULL
192	c	a22	NULL
193	c	a22	NULL
194	c	a22	NULL
195	c	a22	NULL
196	c	a22	NULL
197	c	a22	NULL
198	c	a22	NULL
199	c	a22	NULL
200	c	a22	NULL
201	c	a22	NULL
202	c	a22	NULL
203	c	a22	NULL
204	c	a22	NULL
205	c	a22	NULL
206	c	a22	NULL
207	c	a22	NULL
208	c	a22	NULL
209	c	a22	NULL
210	c	a22	NULL
211	c	a22	NULL
212	c	a22	NULL
213	c	a22	NULL
214	c	a22	NULL
215	c	a22	NULL
216	c	a22	NULL
217	c	a22	NULL
218	c	a22	NULL
219	c	a22	NULL
220	c	a22	NULL
221	c	a22	NULL
222	c	a22	NULL
223	c	a22	NULL
224	c	a22	NULL
225	c	a22	NULL
226	c	a22	NULL
227	c	a22	NULL
228	c	a22	NULL
229	c	a22	NULL
230	c	a22	NULL
231	c	a22	NULL
232	c	a22	NULL
233	c	a22	NULL
234	c	a22	NULL
235	c	a22	NULL
236	c	a22	NULL
237	c	a22	NULL
238	c	a22	NULL
239	c	a22	NULL
240	c	a22	NULL
241	c	a22	NULL
242	c	a22	NULL
243	c	a22	NULL
244	c	a22	NULL
245	c	a22	NULL
246	c	a22	NULL
247	c	a22	NULL
248	c	a22	NULL
249	c	a22	NULL
250	c	a22	NULL
251	c	a22	NULL
252	c	a22	NULL
253	c	a22	NULL
254	c	a22	NULL
255	c	a22	NULL
256	c	a22	NULL
257	c	a22	NULL
258	c	a22	NULL
259	c	a22	NULL
260	c	a22	NULL
261	c	a22	NULL
262	c	a22	NULL
263	c	a22	NULL
264	c	a22	NULL
265	c	a22	NULL
266	c	a22	NULL
267	c	a22	NULL
268	c	a22	NULL
269	c	a22	NULL
270	c	a22	NULL
271	c	a22	NULL
272	c	a22	NULL
273	c	a22	NULL
274	c	a22	NULL
275	c	a22	NULL
276	c	a22	NULL
277	c	a22	NULL
278	c	a22	NULL
279	c	a22	NULL
280	c	a22	NULL
281	c	a22	NULL
282	c	a22	NULL
283	c	a22	NULL
284	c	a22	NULL
285	c	a22	NULL
286	c	a22	NULL
287	c	a22	NULL
288	c	a22	NULL
289	c	a22	NULL
290	c	a22	NULL
291	c	a22	NULL
292	c	a22	NULL
293	c	a22	NULL
294	c	a22	NULL
295	c	a22	NULL
296	c	a22	NULL
297	c	a22	NULL
298	c	a22	NULL
299	c	a22	NULL
300	c	a22	NULL
301	c	a22	NULL
302	c	a22	NULL
303	c	a22	NULL
304	c	a22	NULL
305	c	a22	NULL
306	c	a22	NULL
307	c	a22	NULL
308	c	a22	NULL
309	c	a22	NULL
310	c	a22	NULL
311	c	a22	NULL
312	c	a22	NULL
313	c	a22	NULL
314	c	a22	NULL
315	c	a22	NULL
316	c	a22	NULL
317	c	a22	NULL
318	c	a22	NULL
319	c	a22	NULL
320	c	a22	NULL
321	c	a22	NULL
322	c	a22	NULL
323	c	a22	NULL
324	c	a22	NULL
325	c	a22	NULL
326	c	a22	NULL
327	c	a22	NULL
328	c	a22	NULL
329	c	a22	NULL
330	c	a22	NULL
331	c	a22	NULL
332	c	a22	NULL
333	c	a22	NULL
334	c	a22	NULL
335	c	a22	NULL
336	c	a22	NULL
337	c	a22	NULL
338	c	a22	NULL
339	c	a22	NULL
340	c	a22	NULL
341	c	a22	NULL
342	c	a22	NULL
343	c	a22	NULL
344	c	a22	NULL
345	c	a22	NULL
346	c	a22	NULL
347	c	a22	NULL
348	c	a22	NULL
349	c	a22	NULL
350	c	a22	NULL
351	c	a22	NULL
352	c	a22	NULL
353	c	a22	NULL
354	c	a22	NULL
355	c	a22	NULL
356	c	a22	NULL
357	c	a22	NULL
358	c	a22	NULL
359	c	a22	NULL
360	c	a22	NULL
361	c	a22	NULL
362	c	a22	NULL
363	c	a22	NULL
364	c	a22	NULL
365	c	a22	NULL
366	c	a22	NULL
367	c	a22	NULL
368	c	a22	NULL
369	c	a22	NULL
370	c	a22	NULL
371	c	a22	NULL
372	c	a22	NULL
373	c	a22	NULL
374	c	a22	NULL
375	c	a22	NULL
376	c	a22	NULL
377	c	a22	NULL
378	c	a22	NULL
379	c	a22	NULL
380	c	a22	NULL
381	c	a22	NULL
382	c	a22	NULL
383	c	a22	NULL
384	c	a22	NULL
385	c	a22	NULL
386	c	a22	NULL
387	c	a22	NULL
388	c	a22	NULL
389	c	a22	NULL
390	c	a22	NULL
391	c	a22	NULL
392	c	a22	NULL
393	c	a22	NULL
394	c	a22	NULL
395	c	a22	NULL
396	c	a22	NULL
397	c	a22	NULL
398	c	a22	NULL
399	c	a22	NULL
400	c	a22	NULL
401	c	a22	NULL
402	c	a22	NULL
403	c	a22	NULL
404	c	a22	NULL
405	c	a22	NULL
406	c	a22	NULL
407	c	a22	NULL
408	c	a22	NULL
409	c	a22	NULL
410	c	a22	NULL
411	c	a22	NULL
412	c	a22	NULL
413	c	a22	NULL
414	c	a22	NULL
415	c	a22	NULL
416	c	a22	NULL
417	c	a22	NULL
418	c	a22	NULL
419	c	a22	NULL
420	c	a22	NULL
421	c	a22	NULL
422	c	a22	NULL
423	c	a22	NULL
424	c	a22	NULL
425	c	a22	NULL
426	c	a22	NULL
427	c	a22	NULL
428	c	a22	NULL
429	c	a22	NULL
430	c	a22	NULL
431	c	a22	NULL
432	c	a22	NULL
433	c	a22	NULL
434	c	a22	NULL
435	c	a22	NULL
436	c	a22	NULL
437	c	a22	NULL
438	c	a22	NULL
439	c	a22	NULL
440	c	a22	NULL
441	c	a22	NULL
442	c	a22	NULL
443	c	a22	NULL
444	c	a22	NULL
445	c	a22	NULL
446	c	a22	NULL
447	c	a22	NULL
448	c	a22	NULL
449	c	a22	NULL
450	c	a22	NULL
451	c	a22	NULL
452	c	a22	NULL
453	c	a22	NULL
454	c	a22	NULL
455	c	a22	NULL
456	c	a22	NULL
457	c	a22	NULL
458	c	a22	NULL
459	c	a22	NULL
460	c	a22	NULL
461	c	a22	NULL
462	c	a22	NULL
463	c	a22	NULL
464	c	a22	NULL
465	c	a22	NULL
466	c	a22	NULL
467	c	a22	NULL
468	c	a22	NULL
469	c	a22	NULL
470	c	a22	NULL
471	c	a22	NULL
472	c	a22	NULL
473	c	a22	NULL
474	c	a22	NULL
475	c	a22	NULL
476	c	a22	NULL
477	c	a22	NULL
478	c	a22	NULL
479	c	a22	NULL
480	c	a22	NULL
481	c	a22	NULL
482	c	a22	NULL
483	c	a22	NULL
484	c	a22	NULL
485	c	a22	NULL
486	c	a22	NULL
487	c	a22	NULL
488	c	a22	NULL
489	c	a22	NULL
490	c	a22	NULL
491	c	a22	NULL
492	c	a22	NULL
493	c	a22	NULL
494	c	a22	NULL
495	c	a22	NULL
496	c	a22	NULL
497	c	a22	NULL
498	c	a22	NULL
499	c	a22	NULL
500	c	a22	NULL
501	c	a22	NULL
502	c	a22	NULL
503	c	a22	NULL
504	c	a22	NULL
505	c	a22	NULL
506	c	a22	NULL
507	c	a22	NULL
508	c	a22	NULL
509	c	a22	NULL
510	c	a22	NULL
511	c	a22	NULL
512	c	a22	NULL
513	c	a22	NULL
514	c	a22	NULL
515	c	a22	NULL
516	c	a22	NULL
517	c	a22	NULL
518	c	a22	NULL
519	c	a22	NULL
520	c	a22	NULL
521	c	a22	NULL
522	c	a22	NULL
523	c	a22	NULL
524	c	a22	NULL
525	c	a22	NULL
526	c	a22	NULL
527	c	a22	NULL
528	c	a22	NULL
529	c	a22	NULL
530	c	a22	NULL
531	c	a22	NULL
532	c	a22	NULL
533	c	a22	NULL
534	c	a22	NULL
535	c	a22	NULL
536	c	a22	NULL
537	c	a22	NULL
538	c	a22	NULL
539	c	a22	NULL
540	c	a22	NULL
541	c	a22	NULL
542	c	a22	NULL
543	c	a22	NULL
544	c	a22	NULL
545	c	a22	NULL
546	c	a22	NULL
547	c	a22	NULL
548	c	a22	NULL
549	c	a22	NULL
550	c	a22	NULL
551	c	a22	NULL
552	c	a22	NULL
553	c	a22	NULL
554	c	a22	NULL
555	c	a22	NULL
556	c	a22	NULL
557	c	a22	NULL
558	c	a22	NULL
559	c	a22	NULL
560	c	a22	NULL
561	c	a22	NULL
562	c	a22	NULL
563	c	a22	NULL
564	c	a22	NULL
565	c	a22	NULL
566	c	a22	NULL
567	c	a22	NULL
568	c	a22	NULL
569	c	a22	NULL
570	c	a22	NULL
571	c	a22	NULL
572	c	a22	NULL
573	c	a22	NULL
574	c	a22	NULL
575	c	a22	NULL
576	c	a22	NULL
577	c	a22	NULL
578	c	a22	NULL
579	c	a22	NULL
580	c	a22	NULL
581	c	a22	NULL
582	c	a22	NULL
583	c	a22	NULL
584	c	a22	NULL
585	c	a22	NULL
586	c	a22	NULL
587	c	a22	NULL
588	c	a22	NULL
589	c	a22	NULL
590	c	a22	NULL
591	c	a22	NULL
592	c	a22	NULL
593	c	a22	NULL
594	c	a22	NULL
595	c	a22	NULL
596	c	a22	NULL
597	c	a22	NULL
598	c	a22	NULL
599	c	a22	NULL
600	c	a22	NULL
601	c	a22	NULL
602	c	a22	NULL
603	c	a22	NULL
604	c	a22	NULL
605	c	a22	NULL
606	c	a22	NULL
607	c	a22	NULL
608	c	a22	NULL
609	c	a22	NULL
610	c	a22	NULL
611	c	a22	NULL
612	c	a22	NULL
613	c	a22	NULL
614	c	a22	NULL
615	c	a22	NULL
616	c	a22	NULL
617	c	a22	NULL
618	c	a22	NULL
619	c	a22	NULL
620	c	a22	NULL
621	c	a22	NULL
622	c	a22	NULL
623	c	a22	NULL
624	c	a22	NULL
625	c	a22	NULL
626	c	a22	NULL
627	c	a22	NULL
628	c	a22	NULL
629	c	a22	NULL
630	c	a22	NULL
631	c	a22	NULL
632	c	a22	NULL
633	c	a22	NULL
634	c	a22	NULL
635	c	a22	NULL
636	c	a22	NULL
637	c	a22	NULL
638	c	a22	NULL
639	c	a22	NULL
640	c	a22	NULL
641	c	a22	NULL
642	c	a22	NULL
643	c	a22	NULL
644	c	a22	NULL
645	c	a22	NULL
646	c	a22	NULL
647	c	a22	NULL
648	c	a22	NULL
649	c	a22	NULL
650	c	a22	NULL
651	c	a22	NULL
652	c	a22	NULL
653	c	a22	NULL
654	c	a22	NULL
655	c	a22	NULL
656	c	a22	NULL
657	c	a22	NULL
658	c	a22	NULL
659	c	a22	NULL
660	c	a22	NULL
661	c	a22	NULL
662	c	a22	NULL
663	c	a22	NULL
664	c	a22	NULL
665	c	a22	NULL
666	c	a22	NULL
667	c	a22	NULL
668	c	a22	NULL
669	c	a22	NULL
670	c	a22	NULL
671	c	a22	NULL
672	c	a22	NULL
673	c	a22	NULL
674	c	a22	NULL
675	c	a22	NULL
676	c	a22	NULL
677	c	a22	NULL
678	c	a22	NULL
679	c	a22	NULL
680	c	a22	NULL
681	c	a22	NULL
682	c	a22	NULL
683	c	a22	NULL
684	c	a22	NULL
685	c	a22	NULL
686	c	a22	NULL
687	c	a22	NULL
688	c	a22	NULL
689	c	a22	NULL
690	c	a22	NULL
691	c	a22	NULL
692	c	a22	NULL
693	c	a22	NULL
694	c	a22	NULL
695	c	a22	NULL
696	c	a22	NULL
697	c	a22	NULL
698	c	a22	NULL
699	c	a22	NULL
700	c	a22	NULL
701	c	a22	NULL
702	c	a22	NULL
703	c	a22	NULL
704	c	a22	NULL
705	c	a22	NULL
706	c	a22	NULL
707	c	a22	NULL
708	c	a22	NULL
709	c	a22	NULL
710	c	a22	NULL
711	c	a22	NULL
712	c	a22	NULL
713	c	a22	NULL
714	c	a22	NULL
715	c	a22	NULL
716	c	a22	NULL
717	c	a22	NULL
718	c	a22	NULL
719	c	a22	NULL
720	c	a22	NULL
721	c	a22	NULL
722	c	a22	NULL
723	c	a22	NULL
724	c	a22	NULL
725	c	a22	NULL
726	c	a22	NULL
727	c	a22	NULL
728	c	a22	NULL
729	c	a22	NULL
730	c	a22	NULL
731	c	a22	NULL
732	c	a22	NULL
733	c	a22	NULL
734	c	a22	NULL
735	c	a22	NULL
736	c	a22	NULL
737	c	a22	NULL
738	c	a22	NULL
739	c	a22	NULL
740	c	a22	NULL
741	c	a22	NULL
742	c	a22	NULL
743	c	a22	NULL
744	c	a22	NULL
745	c	a22	NULL
746	c	a22	NULL
747	c	a22	NULL
748	c	a22	NULL
749	c	a22	NULL
750	c	a22	NULL
751	c	a22	NULL
752	c	a22	NULL
753	c	a22	NULL
754	c	a22	NULL
755	c	a22	NULL
756	c	a22	NULL
757	c	a22	NULL
758	c	a22	NULL
759	c	a22	NULL
760	c	a22	NULL
761	c	a22	NULL
762	c	a22	NULL
763	c	a22	NULL
764	c	a22	NULL
765	c	a22	NULL
766	c	a22	NULL
767	c	a22	NULL
768	c	a22	NULL
769	c	a22	NULL
770	c	a22	NULL
771	c	a22	NULL
772	c	a22	NULL
773	c	a22	NULL
774	c	a22	NULL
775	c	a22	NULL
776	c	a22	NULL
777	c	a22	NULL
778	c	a22	NULL
779	c	a22	NULL
780	c	a22	NULL
781	c	a22	NULL
782	c	a22	NULL
783	c	a22	NULL
784	c	a22	NULL
785	c	a22	NULL
786	c	a22	NULL
787	c	a22	NULL
788	c	a22	NULL
789	c	a22	NULL
790	c	a22	NULL
791	c	a22	NULL
792	c	a22	NULL
793	c	a22	NULL
794	c	a22	NULL
795	c	a22	NULL
796	c	a22	NULL
797	c	a22	NULL
798	c	a22	NULL
799	c	a22	NULL
800	c	a22	NULL
801	c	a22	NULL
802	c	a22	NULL
803	c	a22	NULL
804	c	a22	NULL
805	c	a22	NULL
806	c	a22	NULL
807	c	a22	NULL
808	c	a22	NULL
809	c	a22	NULL
810	c	a22	NULL
811	c	a22	NULL
812	c	a22	NULL
813	c	a22	NULL
814	c	a22	NULL
815	c	a22	NULL
816	c	a22	NULL
817	c	a22	NULL
818	c	a22	NULL
819	c	a22	NULL
820	c	a22	NULL
821	c	a22	NULL
822	c	a22	NULL
823	c	a22	NULL
824	c	a22	NULL
825	c	a22	NULL
826	c	a22	NULL
827	c	a22	NULL
828	c	a22	NULL
829	c	a22	NULL
830	c	a22	NULL
831	c	a22	NULL
832	c	a22	NULL
833	c	a22	NULL
834	c	a22	NULL
835	c	a22	NULL
836	c	a22	NULL
837	c	a22	NULL
838	c	a22	NULL
839	c	a22	NULL
840	c	a22	NULL
841	c	a22	NULL
842	c	a22	NULL
843	c	a22	NULL
844	c	a22	NULL
845	c	a22	NULL
846	c	a22	NULL
847	c	a22	NULL
848	c	a22	NULL
849	c	a22	NULL
850	c	a22	NULL
851	c	a22	NULL
852	c	a22	NULL
853	c	a22	NULL
