0	sahidica.1corinthians	CORPUS	NULL	0	17
1	1Cor_01	DOCUMENT	NULL	1	2
2	1Cor_02	DOCUMENT	NULL	3	4
3	1Cor_03	DOCUMENT	NULL	5	6
4	1Cor_04	DOCUMENT	NULL	7	8
5	1Cor_05	DOCUMENT	NULL	9	10
6	1Cor_06	DOCUMENT	NULL	11	12
7	1Cor_07	DOCUMENT	NULL	13	14
8	1Cor_08	DOCUMENT	NULL	15	16
