0	sahidica.mark	CORPUS	NULL	0	29
1	Mark_01	DOCUMENT	NULL	1	2
2	Mark_02	DOCUMENT	NULL	3	4
3	Mark_03	DOCUMENT	NULL	5	6
4	Mark_04	DOCUMENT	NULL	7	8
5	Mark_05	DOCUMENT	NULL	9	10
6	Mark_06	DOCUMENT	NULL	11	12
7	Mark_07	DOCUMENT	NULL	13	14
8	Mark_08	DOCUMENT	NULL	15	16
9	Mark_09	DOCUMENT	NULL	17	18
10	Mark_12	DOCUMENT	NULL	19	20
11	Mark_13	DOCUMENT	NULL	21	22
12	Mark_14	DOCUMENT	NULL	23	24
13	Mark_15	DOCUMENT	NULL	25	26
14	Mark_16	DOCUMENT	NULL	27	28
